sex,cs_p13_1,anios_esc,year,mes,saltrim
Hombre,Profesional,99,2019,12,24526.008
Hombre,Maestría,99,2019,12,
Hombre,No Sabe,99,2019,12,25590.553
Hombre,Ninguno,0,2020,3,16503.771
Hombre,Preescolar,0,2020,3,23829.646
Hombre,Primaria,1,2020,3,18361.521
Hombre,Primaria,2,2020,3,18715.969
Hombre,Primaria,3,2020,3,19617.885
Hombre,Primaria,4,2020,3,19221.16
Hombre,Primaria,5,2020,3,20147.547
Hombre,Primaria,6,2020,3,22135.92
Hombre,Secundaria,7,2020,3,23157.408
Hombre,Carrera técnica,7,2020,3,28477.002
Hombre,Secundaria,8,2020,3,24809.455
Hombre,Carrera técnica,8,2020,3,31677.16
Hombre,Secundaria,9,2020,3,24855.68
Hombre,Carrera técnica,9,2020,3,26063.992
Hombre,Preparatoria o bachillerato,10,2020,3,26830.025
Hombre,Normal,10,2020,3,20058.742
Hombre,Carrera técnica,10,2020,3,26341.307
Hombre,Preparatoria o bachillerato,11,2020,3,29904.184
Hombre,Normal,11,2020,3,17100.822
Hombre,Carrera técnica,11,2020,3,34322.734
Hombre,Preparatoria o bachillerato,12,2020,3,28734.771
Hombre,Normal,12,2020,3,29320.516
Hombre,Carrera técnica,12,2020,3,32453.027
Hombre,Normal,13,2020,3,33285.754
Hombre,Carrera técnica,13,2020,3,34324.234
Hombre,Profesional,13,2020,3,30502.578
Hombre,Carrera técnica,14,2020,3,36634.145
Hombre,Profesional,14,2020,3,33114.594
Hombre,Carrera técnica,15,2020,3,35124.508
Hombre,Profesional,15,2020,3,33457.254
Hombre,Profesional,16,2020,3,43064.137
Hombre,Profesional,17,2020,3,44028.313
Hombre,Maestría,17,2020,3,53834.531
Hombre,Profesional,18,2020,3,49990.219
Hombre,Maestría,18,2020,3,62098.719
Hombre,Profesional,19,2020,3,66941.203
Hombre,Maestría,19,2020,3,69282.102
Hombre,Doctorado,19,2020,3,57733.785
Hombre,Profesional,20,2020,3,32525.865
Hombre,Doctorado,20,2020,3,75117.688
Hombre,Doctorado,21,2020,3,93309.008
Hombre,Doctorado,22,2020,3,88758.664
Hombre,Doctorado,23,2020,3,236183.67
Hombre,Doctorado,24,2020,3,53984.84
Hombre,Primaria,99,2020,3,14137.279
Hombre,Secundaria,99,2020,3,30000.949
Hombre,Preparatoria o bachillerato,99,2020,3,44421.809
Hombre,Carrera técnica,99,2020,3,32464.852
Hombre,Profesional,99,2020,3,37629.117
Hombre,Maestría,99,2020,3,
Hombre,No Sabe,99,2020,3,24158.283
Hombre,Ninguno,0,2020,9,16247.212
Hombre,Preescolar,0,2020,9,17885.99
Hombre,Primaria,1,2020,9,20603.26
Hombre,Primaria,2,2020,9,17320.119
Hombre,Primaria,3,2020,9,18549.445
Hombre,Primaria,4,2020,9,17894.881
Hombre,Primaria,5,2020,9,20074.055
Hombre,Primaria,6,2020,9,21338.871
Hombre,Secundaria,7,2020,9,22715.971
Hombre,Carrera técnica,7,2020,9,28969.699
Hombre,Secundaria,8,2020,9,22362.064
Hombre,Carrera técnica,8,2020,9,23827.246
Hombre,Secundaria,9,2020,9,23381.672
Hombre,Carrera técnica,9,2020,9,34322.57
Hombre,Preparatoria o bachillerato,10,2020,9,25349.93
Hombre,Normal,10,2020,9,
Hombre,Carrera técnica,10,2020,9,26322.445
Hombre,Preparatoria o bachillerato,11,2020,9,28796.852
Hombre,Normal,11,2020,9,34776.023
Hombre,Carrera técnica,11,2020,9,29576.014
Hombre,Preparatoria o bachillerato,12,2020,9,26971.65
Hombre,Normal,12,2020,9,28844.799
Hombre,Carrera técnica,12,2020,9,29814.887
Hombre,Normal,13,2020,9,32606.305
Hombre,Carrera técnica,13,2020,9,35192.805
Hombre,Profesional,13,2020,9,28587.33
Hombre,Carrera técnica,14,2020,9,33375.691
Hombre,Profesional,14,2020,9,30602.283
Hombre,Carrera técnica,15,2020,9,35705.613
Hombre,Profesional,15,2020,9,32532.076
Hombre,Profesional,16,2020,9,39937.477
Hombre,Profesional,17,2020,9,42149.539
Hombre,Maestría,17,2020,9,49975.949
Hombre,Profesional,18,2020,9,54036.809
Hombre,Maestría,18,2020,9,59317.926
Hombre,Profesional,19,2020,9,49306.602
Hombre,Maestría,19,2020,9,68438.398
Hombre,Doctorado,19,2020,9,50569.164
Hombre,Profesional,20,2020,9,
Hombre,Doctorado,20,2020,9,63493.125
Hombre,Doctorado,21,2020,9,72511.578
Hombre,Doctorado,22,2020,9,81021.805
Hombre,Doctorado,23,2020,9,46679.227
Hombre,Doctorado,24,2020,9,63128.098
Hombre,Primaria,99,2020,9,31415.121
Hombre,Secundaria,99,2020,9,17938.16
Hombre,Preparatoria o bachillerato,99,2020,9,7168.5957
Hombre,Normal,99,2020,9,
Hombre,Carrera técnica,99,2020,9,31008.344
Hombre,Profesional,99,2020,9,42107.164
Hombre,Maestría,99,2020,9,14337.191
Hombre,Doctorado,99,2020,9,48346.344
Hombre,No Sabe,99,2020,9,27313.146
Hombre,Ninguno,0,2020,12,16489.953
Hombre,Preescolar,0,2020,12,18365.297
Hombre,Primaria,1,2020,12,18676.334
Hombre,Primaria,2,2020,12,18736.412
Hombre,Primaria,3,2020,12,18493.189
Hombre,Primaria,4,2020,12,19690.4
Hombre,Primaria,5,2020,12,20328.689
Hombre,Primaria,6,2020,12,21817.02
Hombre,Secundaria,7,2020,12,24239.717
Hombre,Carrera técnica,7,2020,12,25811.742
Hombre,Secundaria,8,2020,12,24022.721
Hombre,Carrera técnica,8,2020,12,20453.344
Hombre,Secundaria,9,2020,12,24142.467
Hombre,Carrera técnica,9,2020,12,26808.176
Hombre,Preparatoria o bachillerato,10,2020,12,26905.145
Hombre,Normal,10,2020,12,
Hombre,Carrera técnica,10,2020,12,30000.563
Hombre,Preparatoria o bachillerato,11,2020,12,28956.623
Hombre,Normal,11,2020,12,12766.845
Hombre,Carrera técnica,11,2020,12,31194.895
Hombre,Preparatoria o bachillerato,12,2020,12,27218.855
Hombre,Normal,12,2020,12,33311.828
Hombre,Carrera técnica,12,2020,12,31048.154
Hombre,Normal,13,2020,12,34996.477
Hombre,Carrera técnica,13,2020,12,43500.844
Hombre,Profesional,13,2020,12,31722.604
Hombre,Carrera técnica,14,2020,12,30360.736
Hombre,Profesional,14,2020,12,32021.01
Hombre,Carrera técnica,15,2020,12,32228.719
Hombre,Profesional,15,2020,12,31777.029
Hombre,Profesional,16,2020,12,41098.707
Hombre,Profesional,17,2020,12,42512.305
Hombre,Maestría,17,2020,12,51020.738
Hombre,Profesional,18,2020,12,50532.461
Hombre,Maestría,18,2020,12,65154.848
Hombre,Profesional,19,2020,12,50316.125
Hombre,Maestría,19,2020,12,62912.035
Hombre,Doctorado,19,2020,12,91898.664
Hombre,Profesional,20,2020,12,55322.996
Hombre,Doctorado,20,2020,12,62169.406
Hombre,Doctorado,21,2020,12,88614.547
Hombre,Doctorado,22,2020,12,85497.18
Hombre,Doctorado,23,2020,12,107215.11
Hombre,Doctorado,24,2020,12,79174.234
Hombre,Primaria,99,2020,12,22967.127
Hombre,Secundaria,99,2020,12,45420.445
Hombre,Preparatoria o bachillerato,99,2020,12,26952.229
Hombre,Normal,99,2020,12,
Hombre,Carrera técnica,99,2020,12,39018.055
Hombre,Profesional,99,2020,12,36989.211
Hombre,Maestría,99,2020,12,98967.789
Hombre,Doctorado,99,2020,12,62239.746
Hombre,No Sabe,99,2020,12,26242.959
Hombre,Ninguno,0,2021,3,17654.785
Hombre,Preescolar,0,2021,3,18535.76
Hombre,Primaria,1,2021,3,16335.143
Hombre,Primaria,2,2021,3,17693.008
Hombre,Primaria,3,2021,3,18735.305
Hombre,Primaria,4,2021,3,18867.164
Hombre,Primaria,5,2021,3,21688.115
Hombre,Primaria,6,2021,3,21657.137
Hombre,Secundaria,7,2021,3,24710.775
Hombre,Carrera técnica,7,2021,3,29887.473
Hombre,Secundaria,8,2021,3,23091.455
Hombre,Carrera técnica,8,2021,3,17961.957
Hombre,Secundaria,9,2021,3,23997.748
Hombre,Carrera técnica,9,2021,3,21778.174
Hombre,Preparatoria o bachillerato,10,2021,3,25465.941
Hombre,Normal,10,2021,3,16633.83
Hombre,Carrera técnica,10,2021,3,29410.709
Hombre,Preparatoria o bachillerato,11,2021,3,28973.939
Hombre,Carrera técnica,11,2021,3,31496.57
Hombre,Preparatoria o bachillerato,12,2021,3,27351.496
Hombre,Normal,12,2021,3,33396.605
Hombre,Carrera técnica,12,2021,3,30800.254
Hombre,Normal,13,2021,3,34652.809
Hombre,Carrera técnica,13,2021,3,45724.813
Hombre,Profesional,13,2021,3,29418.029
Hombre,Carrera técnica,14,2021,3,32179.164
Hombre,Profesional,14,2021,3,30258.248
Hombre,Carrera técnica,15,2021,3,33729.457
Hombre,Profesional,15,2021,3,33915.707
Hombre,Profesional,16,2021,3,40896.742
Hombre,Profesional,17,2021,3,42447.367
Hombre,Maestría,17,2021,3,46699.316
Hombre,Profesional,18,2021,3,53604.754
Hombre,Maestría,18,2021,3,61252.52
Hombre,Profesional,19,2021,3,55800.695
Hombre,Maestría,19,2021,3,67136.609
Hombre,Doctorado,19,2021,3,56950.449
Hombre,Profesional,20,2021,3,60644.168
Hombre,Doctorado,20,2021,3,61555.586
Hombre,Doctorado,21,2021,3,85913.57
Hombre,Doctorado,22,2021,3,94004.063
Hombre,Doctorado,23,2021,3,111214.56
Hombre,Doctorado,24,2021,3,
Hombre,Primaria,99,2021,3,24950.744
Hombre,Secundaria,99,2021,3,19341.662
Hombre,Preparatoria o bachillerato,99,2021,3,22842.504
Hombre,Normal,99,2021,3,
Hombre,Carrera técnica,99,2021,3,41415.336
Hombre,Profesional,99,2021,3,34293.773
Hombre,Maestría,99,2021,3,
Hombre,Doctorado,99,2021,3,
Hombre,No Sabe,99,2021,3,35349.973
Hombre,Ninguno,0,2021,6,16980.387
Hombre,Preescolar,0,2021,6,15751.192
Hombre,Primaria,1,2021,6,17376.086
Hombre,Primaria,2,2021,6,17974.508
Hombre,Primaria,3,2021,6,19140.727
Hombre,Primaria,4,2021,6,19977.617
Hombre,Primaria,5,2021,6,21058.863
Hombre,Primaria,6,2021,6,21756.105
Hombre,Secundaria,7,2021,6,24469.822
Hombre,Carrera técnica,7,2021,6,29197.176
Hombre,Secundaria,8,2021,6,23362.781
Hombre,Carrera técnica,8,2021,6,23319.627
Hombre,Secundaria,9,2021,6,24524.65
Hombre,Carrera técnica,9,2021,6,26197.836
Hombre,Preparatoria o bachillerato,10,2021,6,25905.746
Hombre,Carrera técnica,10,2021,6,29884.828
Hombre,Preparatoria o bachillerato,11,2021,6,28784.922
Hombre,Normal,11,2021,6,
Hombre,Carrera técnica,11,2021,6,27769.268
Hombre,Preparatoria o bachillerato,12,2021,6,27927.096
Hombre,Normal,12,2021,6,43575.105
Hombre,Carrera técnica,12,2021,6,31634.5
Hombre,Normal,13,2021,6,41423.09
Hombre,Carrera técnica,13,2021,6,42144.078
Hombre,Profesional,13,2021,6,30080.195
Hombre,Carrera técnica,14,2021,6,35996.457
Hombre,Profesional,14,2021,6,31994.861
Hombre,Carrera técnica,15,2021,6,36050.586
Hombre,Profesional,15,2021,6,35661.34
Hombre,Profesional,16,2021,6,41168.922
Hombre,Profesional,17,2021,6,42107.91
Hombre,Maestría,17,2021,6,42623.496
Hombre,Profesional,18,2021,6,55734.688
Hombre,Maestría,18,2021,6,62642.711
Hombre,Profesional,19,2021,6,61417.52
Hombre,Maestría,19,2021,6,60728.41
Hombre,Doctorado,19,2021,6,65232.402
Hombre,Profesional,20,2021,6,
Hombre,Doctorado,20,2021,6,59148.063
Hombre,Doctorado,21,2021,6,72615.133
Hombre,Doctorado,22,2021,6,73205.891
Hombre,Doctorado,23,2021,6,152301.2
Hombre,Doctorado,24,2021,6,
Hombre,Primaria,99,2021,6,23658.516
Hombre,Secundaria,99,2021,6,18058.191
Hombre,Preparatoria o bachillerato,99,2021,6,23181.678
Hombre,Normal,99,2021,6,
Hombre,Carrera técnica,99,2021,6,25861.967
Hombre,Profesional,99,2021,6,39626.527
Hombre,Maestría,99,2021,6,
Hombre,Doctorado,99,2021,6,70170.188
Hombre,No Sabe,99,2021,6,27090.883
Hombre,Ninguno,0,2021,9,17207.607
Hombre,Preescolar,0,2021,9,20660.404
Hombre,Primaria,1,2021,9,17357.502
Hombre,Primaria,2,2021,9,17829.496
Hombre,Primaria,3,2021,9,20397.326
Hombre,Primaria,4,2021,9,19170.318
Hombre,Primaria,5,2021,9,20325.137
Hombre,Primaria,6,2021,9,21848.123
Hombre,Secundaria,7,2021,9,22694.258
Hombre,Secundaria,8,2021,9,23734.219
Hombre,Carrera técnica,8,2021,9,22948.492
Hombre,Secundaria,9,2021,9,24424.471
Hombre,Carrera técnica,9,2021,9,38642.422
Hombre,Preparatoria o bachillerato,10,2021,9,26711.039
Hombre,Normal,10,2021,9,22018.473
Hombre,Carrera técnica,10,2021,9,30739.361
Hombre,Preparatoria o bachillerato,11,2021,9,28837.471
Hombre,Normal,11,2021,9,
Hombre,Carrera técnica,11,2021,9,31189.01
Hombre,Preparatoria o bachillerato,12,2021,9,27770.102
Hombre,Normal,12,2021,9,33899.871
Hombre,Carrera técnica,12,2021,9,32346.457
Hombre,Normal,13,2021,9,34979.234
Hombre,Carrera técnica,13,2021,9,40385.551
Hombre,Profesional,13,2021,9,31495.52
Hombre,Carrera técnica,14,2021,9,32080.443
Hombre,Profesional,14,2021,9,31886.814
Hombre,Carrera técnica,15,2021,9,37343.039
Hombre,Profesional,15,2021,9,34375.621
Hombre,Profesional,16,2021,9,41407.285
Hombre,Profesional,17,2021,9,42650.277
Hombre,Maestría,17,2021,9,56850.164
Hombre,Profesional,18,2021,9,47097.297
Hombre,Maestría,18,2021,9,59881.645
Hombre,Profesional,19,2021,9,47340.699
Hombre,Maestría,19,2021,9,64788.441
Hombre,Doctorado,19,2021,9,74977.188
Hombre,Profesional,20,2021,9,78637.406
Hombre,Doctorado,20,2021,9,63939.391
Hombre,Doctorado,21,2021,9,67265.227
Hombre,Doctorado,22,2021,9,62677.754
Hombre,Doctorado,23,2021,9,47783.23
Hombre,Primaria,99,2021,9,29195.447
Hombre,Secundaria,99,2021,9,11449.606
Hombre,Preparatoria o bachillerato,99,2021,9,13053.809
Hombre,Normal,99,2021,9,
Hombre,Carrera técnica,99,2021,9,42607.176
Hombre,Profesional,99,2021,9,41640.473
Hombre,Maestría,99,2021,9,72346.406
Hombre,Doctorado,99,2021,9,105374.13
Hombre,No Sabe,99,2021,9,26160.205
Hombre,Ninguno,0,2021,12,17535.813
Hombre,Preescolar,0,2021,12,19494.416
Hombre,Primaria,1,2021,12,17568.303
Hombre,Primaria,2,2021,12,17936.859
Hombre,Primaria,3,2021,12,19914.473
Hombre,Primaria,4,2021,12,19575.145
Hombre,Primaria,5,2021,12,21058.422
Hombre,Primaria,6,2021,12,21659.92
Hombre,Secundaria,7,2021,12,22424.668
Hombre,Carrera técnica,7,2021,12,52239.48
Hombre,Secundaria,8,2021,12,23388.623
Hombre,Carrera técnica,8,2021,12,22132.639
Hombre,Secundaria,9,2021,12,23964.143
Hombre,Carrera técnica,9,2021,12,28219.883
Hombre,Preparatoria o bachillerato,10,2021,12,25864.707
Hombre,Normal,10,2021,12,52854.063
Hombre,Carrera técnica,10,2021,12,32640.195
Hombre,Preparatoria o bachillerato,11,2021,12,28840.156
Hombre,Normal,11,2021,12,92187.32
Hombre,Carrera técnica,11,2021,12,30675.424
Hombre,Preparatoria o bachillerato,12,2021,12,27532.123
Hombre,Normal,12,2021,12,27777.832
Hombre,Carrera técnica,12,2021,12,31242.16
Hombre,Normal,13,2021,12,32689.773
Hombre,Carrera técnica,13,2021,12,34442.547
Hombre,Profesional,13,2021,12,30018.707
Hombre,Carrera técnica,14,2021,12,36388.836
Hombre,Profesional,14,2021,12,31430.264
Hombre,Carrera técnica,15,2021,12,34032.07
Hombre,Profesional,15,2021,12,33743.598
Hombre,Profesional,16,2021,12,40678.238
Hombre,Profesional,17,2021,12,41996.457
Hombre,Maestría,17,2021,12,47823.887
Hombre,Profesional,18,2021,12,48314.109
Hombre,Maestría,18,2021,12,59270.48
Hombre,Profesional,19,2021,12,61682.535
Hombre,Maestría,19,2021,12,61532.738
Hombre,Doctorado,19,2021,12,68696.625
Hombre,Profesional,20,2021,12,75286.313
Hombre,Doctorado,20,2021,12,63150.543
Hombre,Doctorado,21,2021,12,73097.648
Hombre,Doctorado,22,2021,12,66483.703
Hombre,Doctorado,23,2021,12,61155.313
Hombre,Primaria,99,2021,12,18483.559
Hombre,Secundaria,99,2021,12,38847.738
Hombre,Preparatoria o bachillerato,99,2021,12,26494.635
Hombre,Normal,99,2021,12,35645.766
Hombre,Carrera técnica,99,2021,12,37375.371
Hombre,Profesional,99,2021,12,45288.375
Hombre,Maestría,99,2021,12,
Hombre,Doctorado,99,2021,12,
Hombre,No Sabe,99,2021,12,25020.867
Hombre,Ninguno,0,2022,3,17465.229
Hombre,Preescolar,0,2022,3,22000.385
Hombre,Primaria,1,2022,3,18544.021
Hombre,Primaria,2,2022,3,19797.363
Hombre,Primaria,3,2022,3,19923.332
Hombre,Primaria,4,2022,3,19173.928
Hombre,Primaria,5,2022,3,21858.758
Hombre,Primaria,6,2022,3,22153.371
Hombre,Secundaria,7,2022,3,24892.609
Hombre,Carrera técnica,7,2022,3,33910
Hombre,Secundaria,8,2022,3,23829.047
Hombre,Carrera técnica,8,2022,3,24920.25
Hombre,Secundaria,9,2022,3,24580.568
Hombre,Carrera técnica,9,2022,3,30326.471
Hombre,Preparatoria o bachillerato,10,2022,3,26555.482
Hombre,Normal,10,2022,3,28350
Hombre,Carrera técnica,10,2022,3,31687.703
Hombre,Preparatoria o bachillerato,11,2022,3,28418.982
Hombre,Carrera técnica,11,2022,3,29056.492
Hombre,Preparatoria o bachillerato,12,2022,3,28216.633
Hombre,Normal,12,2022,3,36042
Hombre,Carrera técnica,12,2022,3,31885.705
Hombre,Normal,13,2022,3,34314
Hombre,Carrera técnica,13,2022,3,29414.279
Hombre,Profesional,13,2022,3,32630.4
Hombre,Carrera técnica,14,2022,3,37461.602
Hombre,Profesional,14,2022,3,30441.889
Hombre,Carrera técnica,15,2022,3,31425.547
Hombre,Profesional,15,2022,3,35382.848
Hombre,Profesional,16,2022,3,39712.512
Hombre,Profesional,17,2022,3,42121.102
Hombre,Maestría,17,2022,3,52018.363
Hombre,Profesional,18,2022,3,47408.426
Hombre,Maestría,18,2022,3,58704.18
Hombre,Profesional,19,2022,3,68655.102
Hombre,Maestría,19,2022,3,66216.367
Hombre,Doctorado,19,2022,3,63173.078
Hombre,Profesional,20,2022,3,61791
Hombre,Doctorado,20,2022,3,70506.078
Hombre,Doctorado,21,2022,3,78046.156
Hombre,Doctorado,22,2022,3,63935.715
Hombre,Doctorado,23,2022,3,61910
Hombre,Primaria,99,2022,3,27310
Hombre,Secundaria,99,2022,3,15480
Hombre,Preparatoria o bachillerato,99,2022,3,19728.75
Hombre,Normal,99,2022,3,21000
Hombre,Carrera técnica,99,2022,3,36845
Hombre,Profesional,99,2022,3,58695
Hombre,Maestría,99,2022,3,45000
Hombre,Doctorado,99,2022,3,60000
Hombre,No Sabe,99,2022,3,28509.635
Hombre,Ninguno,0,2022,6,17845.162
Hombre,Preescolar,0,2022,6,26417.574
Hombre,Primaria,1,2022,6,18093.365
Hombre,Primaria,2,2022,6,19000.455
Hombre,Primaria,3,2022,6,19810.324
Hombre,Primaria,4,2022,6,19708.652
Hombre,Primaria,5,2022,6,22159.98
Hombre,Primaria,6,2022,6,22166.479
Hombre,Secundaria,7,2022,6,23352.434
Hombre,Carrera técnica,7,2022,6,34853.238
Hombre,Secundaria,8,2022,6,23754.135
Hombre,Carrera técnica,8,2022,6,31335.424
Hombre,Secundaria,9,2022,6,24849.887
Hombre,Carrera técnica,9,2022,6,32516.68
Hombre,Preparatoria o bachillerato,10,2022,6,27687.355
Hombre,Normal,10,2022,6,26582.979
Hombre,Carrera técnica,10,2022,6,32858.188
Hombre,Preparatoria o bachillerato,11,2022,6,29092.43
Hombre,Normal,11,2022,6,
Hombre,Carrera técnica,11,2022,6,28733.404
Hombre,Preparatoria o bachillerato,12,2022,6,28135.215
Hombre,Normal,12,2022,6,29253.092
Hombre,Carrera técnica,12,2022,6,32295.098
Hombre,Normal,13,2022,6,27844.748
Hombre,Carrera técnica,13,2022,6,33876.34
Hombre,Profesional,13,2022,6,29635.748
Hombre,Carrera técnica,14,2022,6,32998.426
Hombre,Profesional,14,2022,6,31769.688
Hombre,Carrera técnica,15,2022,6,35461.281
Hombre,Profesional,15,2022,6,32791.813
Hombre,Profesional,16,2022,6,40051.758
Hombre,Profesional,17,2022,6,42087.852
Hombre,Maestría,17,2022,6,53891.258
Hombre,Profesional,18,2022,6,45286.785
Hombre,Maestría,18,2022,6,58464.387
Hombre,Profesional,19,2022,6,55078.457
Hombre,Maestría,19,2022,6,62664.219
Hombre,Doctorado,19,2022,6,49111.383
Hombre,Profesional,20,2022,6,59324.348
Hombre,Doctorado,20,2022,6,63914.645
Hombre,Doctorado,21,2022,6,69706.477
Hombre,Doctorado,22,2022,6,71832.625
Hombre,Doctorado,23,2022,6,69304.039
Hombre,Doctorado,24,2022,6,
Hombre,Primaria,99,2022,6,32704.447
Hombre,Secundaria,99,2022,6,16510.984
Hombre,Preparatoria o bachillerato,99,2022,6,47258.629
Hombre,Normal,99,2022,6,47258.629
Hombre,Carrera técnica,99,2022,6,28403.914
Hombre,Profesional,99,2022,6,56672.105
Hombre,Maestría,99,2022,6,70887.945
Hombre,Doctorado,99,2022,6,70887.945
Hombre,No Sabe,99,2022,6,26090.426
Mujer,Ninguno,0,2005,3,10188.039
Mujer,Preescolar,0,2005,3,16844.555
Mujer,Primaria,0,2005,3,9231.6572
Mujer,Primaria,1,2005,3,10888.657
Mujer,Primaria,2,2005,3,11446.995
Mujer,Primaria,3,2005,3,12083.537
Mujer,Primaria,4,2005,3,12382.288
Mujer,Primaria,5,2005,3,13150.42
Mujer,Primaria,6,2005,3,14965.888
Mujer,Secundaria,7,2005,3,14352.552
Mujer,Carrera técnica,7,2005,3,28348.725
Mujer,Secundaria,8,2005,3,15204.342
Mujer,Carrera técnica,8,2005,3,19749.658
Mujer,Secundaria,9,2005,3,17599.018
Mujer,Carrera técnica,9,2005,3,22216.971
Mujer,Preparatoria o bachillerato,10,2005,3,19815.309
Mujer,Normal,10,2005,3,29092.645
Mujer,Carrera técnica,10,2005,3,24573.459
Mujer,Preparatoria o bachillerato,11,2005,3,23644.076
Mujer,Normal,11,2005,3,17297.418
Mujer,Carrera técnica,11,2005,3,23071.094
Mujer,Preparatoria o bachillerato,12,2005,3,25792.34
Mujer,Normal,12,2005,3,35249.91
Mujer,Carrera técnica,12,2005,3,27037.463
Mujer,Preparatoria o bachillerato,13,2005,3,
Mujer,Normal,13,2005,3,37606.059
Mujer,Carrera técnica,13,2005,3,29995.156
Mujer,Profesional,13,2005,3,32886.242
Mujer,Normal,14,2005,3,36823.809
Mujer,Carrera técnica,14,2005,3,27146.934
Mujer,Profesional,14,2005,3,26991.83
Mujer,Normal,15,2005,3,34040.043
Mujer,Carrera técnica,15,2005,3,33807.66
Mujer,Profesional,15,2005,3,35844.738
Mujer,Normal,16,2005,3,39098.992
Mujer,Profesional,16,2005,3,41262.105
Mujer,Normal,17,2005,3,37796.109
Mujer,Profesional,17,2005,3,44648.078
Mujer,Maestría,17,2005,3,49238.332
Mujer,Normal,18,2005,3,43779.457
Mujer,Profesional,18,2005,3,45491.148
Mujer,Maestría,18,2005,3,60566.93
Mujer,Profesional,19,2005,3,40982.73
Mujer,Maestría,19,2005,3,64812.277
Mujer,Doctorado,19,2005,3,76470.422
Mujer,Profesional,20,2005,3,49071.93
Mujer,Doctorado,20,2005,3,90310.242
Mujer,Doctorado,21,2005,3,75360.461
Mujer,Doctorado,22,2005,3,114398.94
Mujer,Doctorado,23,2005,3,85875.875
Mujer,Doctorado,24,2005,3,276029.59
Mujer,Primaria,99,2005,3,9495.418
Mujer,Secundaria,99,2005,3,14616.279
Mujer,Preparatoria o bachillerato,99,2005,3,24127.033
Mujer,Normal,99,2005,3,53979.125
Mujer,Carrera técnica,99,2005,3,44911.039
Mujer,Profesional,99,2005,3,39240.504
Mujer,Doctorado,99,2005,3,
Mujer,No Sabe,99,2005,3,19157.176
Mujer,Ninguno,0,2005,6,10033.007
Mujer,Preescolar,0,2005,6,14340.605
Mujer,Primaria,0,2005,6,8862.9141
Mujer,Primaria,1,2005,6,10833.856
Mujer,Primaria,2,2005,6,11464.028
Mujer,Primaria,3,2005,6,12215.217
Mujer,Primaria,4,2005,6,12228.75
Mujer,Primaria,5,2005,6,12648.352
Mujer,Primaria,6,2005,6,14733.009
Mujer,Secundaria,7,2005,6,16012.542
Mujer,Carrera técnica,7,2005,6,25595.881
Mujer,Secundaria,8,2005,6,16337.825
Mujer,Carrera técnica,8,2005,6,18421.98
Mujer,Secundaria,9,2005,6,17721
Mujer,Carrera técnica,9,2005,6,24063.334
Mujer,Preparatoria o bachillerato,10,2005,6,20052.102
Mujer,Normal,10,2005,6,26030.594
Mujer,Carrera técnica,10,2005,6,22032.355
Mujer,Preparatoria o bachillerato,11,2005,6,23288.754
Mujer,Normal,11,2005,6,16282.841
Mujer,Carrera técnica,11,2005,6,23024.254
Mujer,Preparatoria o bachillerato,12,2005,6,25220.813
Mujer,Normal,12,2005,6,37884.926
Mujer,Carrera técnica,12,2005,6,27421.572
Mujer,Preparatoria o bachillerato,13,2005,6,
Mujer,Normal,13,2005,6,37717.73
Mujer,Carrera técnica,13,2005,6,32088.43
Mujer,Profesional,13,2005,6,31560.543
Mujer,Normal,14,2005,6,35551.328
Mujer,Carrera técnica,14,2005,6,29033.371
Mujer,Profesional,14,2005,6,29473.15
Mujer,Normal,15,2005,6,32681.723
Mujer,Carrera técnica,15,2005,6,30668.293
Mujer,Profesional,15,2005,6,34388.195
Mujer,Normal,16,2005,6,37530.523
Mujer,Profesional,16,2005,6,41425.332
Mujer,Normal,17,2005,6,44107.695
Mujer,Profesional,17,2005,6,44278.383
Mujer,Maestría,17,2005,6,53867.863
Mujer,Normal,18,2005,6,39747.691
Mujer,Profesional,18,2005,6,46616.777
Mujer,Maestría,18,2005,6,60353.652
Mujer,Profesional,19,2005,6,70387.078
Mujer,Maestría,19,2005,6,68545.344
Mujer,Doctorado,19,2005,6,79596.164
Mujer,Profesional,20,2005,6,33938.727
Mujer,Doctorado,20,2005,6,76103.883
Mujer,Doctorado,21,2005,6,87597.602
Mujer,Doctorado,22,2005,6,92002.57
Mujer,Doctorado,23,2005,6,85869.063
Mujer,Doctorado,24,2005,6,
Mujer,Primaria,99,2005,6,10285.479
Mujer,Secundaria,99,2005,6,13578.046
Mujer,Preparatoria o bachillerato,99,2005,6,31485.324
Mujer,Normal,99,2005,6,47841.336
Mujer,Carrera técnica,99,2005,6,29665.717
Mujer,Profesional,99,2005,6,41140.043
Mujer,Doctorado,99,2005,6,
Mujer,No Sabe,99,2005,6,20359.053
Mujer,Ninguno,0,2005,9,10260.382
Mujer,Preescolar,0,2005,9,9628.7705
Mujer,Primaria,0,2005,9,14483.748
Mujer,Primaria,1,2005,9,10484.37
Mujer,Primaria,2,2005,9,11637.555
Mujer,Primaria,3,2005,9,12615.465
Mujer,Primaria,4,2005,9,12721.921
Mujer,Primaria,5,2005,9,12526.285
Mujer,Primaria,6,2005,9,14758.715
Mujer,Secundaria,7,2005,9,15010.001
Mujer,Carrera técnica,7,2005,9,20964.242
Mujer,Secundaria,8,2005,9,15424.058
Mujer,Carrera técnica,8,2005,9,19020.057
Mujer,Secundaria,9,2005,9,17742.242
Mujer,Carrera técnica,9,2005,9,25477.25
